ObservationID,ObservationDate,Telescope,Flux,FrequencyHz,SNR,DurationSec,DistanceLy,EventType
OBS000266,2015-01-12 01:00:00,Keck,512.563,1409473437.82,11.647,0.8063,1138409.48,Signal
OBS000267,2015-01-12 02:00:00,Keck,703.59,1392270542.55,6.157,1.0324,894318.5,Noise
OBS000268,2015-01-12 03:00:00,JWST,339.157,1405383715.78,6.41,0.8889,997004.57,Noise
OBS000269,2015-01-12 04:00:00,VLT,592.383,1378776156.21,20.229,0.7469,1166361.05,Signal
OBS000270,2015-01-12 05:00:00,Keck,272.819,1382367446.35,12.296,0.5135,753155.21,Signal
OBS000271,2015-01-12 06:00:00,JWST,526.073,1412708186.02,13.037,0.7563,1442073.27,Noise
OBS000272,2015-01-12 07:00:00,HST,689.01,1417733801.51,1.943,1.0526,847260.13,Noise
OBS000273,2015-01-12 08:00:00,HST,558.64,1380286876.62,9.015,0.6476,951222.27,Noise
OBS000274,2015-01-12 09:00:00,Chandra,520.475,1413412286.21,14.306,0.9319,1180655.64,Signal
OBS000275,2015-01-12 10:00:00,Keck,432.746,1389345286.54,12.971,0.4752,1113500.1,Noise
OBS000276,2015-01-12 11:00:00,Keck,503.726,1400330103.52,1.23,1.034,1322113.96,Noise
OBS000277,2015-01-12 12:00:00,Keck,469.752,1428338888.32,13.036,0.8939,1158482.2,Noise
OBS000278,2015-01-12 13:00:00,VLT,405.683,1416149744.68,13.833,0.4394,1234515.33,Signal
OBS000279,2015-01-12 14:00:00,HST,465.215,1415917439.76,18.419,0.7328,837313.74,Signal
OBS000280,2015-01-12 15:00:00,HST,523.806,1438175807.17,8.724,1.0794,465614.45,Signal
OBS000281,2015-01-12 16:00:00,JWST,407.934,1385922413.18,0.79,0.4223,286180.55,Noise
OBS000282,2015-01-12 17:00:00,Keck,403.246,1380282500.5,7.016,0.4787,164644.93,Noise
OBS000283,2015-01-12 18:00:00,VLT,336.771,1385557554.6,6.515,0.7792,1881363.36,Signal
OBS000284,2015-01-12 19:00:00,Keck,546.887,1394909978.93,15.684,1.44,106386.71,Noise
OBS000285,2015-01-12 20:00:00,Keck,565.439,1352908987.71,1.584,0.5982,1596861.75,Noise
OBS000286,2015-01-12 21:00:00,Chandra,527.799,1395851435.27,9.758,0.9486,589565.49,Signal
OBS000287,2015-01-12 22:00:00,HST,615.82,1389108585.36,19.129,0.878,1593220.49,Noise
OBS000288,2015-01-12 23:00:00,Keck,510.544,1415675195.35,12.036,0.6231,101270.01,Noise
OBS000289,2015-01-13 00:00:00,Keck,547.041,1407048387.58,16.482,0.8483,882453.05,Signal
OBS000290,2015-01-13 01:00:00,Keck,536.46,1387986067.44,3.791,0.6656,1727012.2,Noise
OBS000291,2015-01-13 02:00:00,Chandra,489.015,1411799216.91,3.99,0.6927,1356604.78,Signal
OBS000292,2015-01-13 03:00:00,JWST,436.301,1414465261.2,19.186,0.3016,831367.27,Noise
OBS000293,2015-01-13 04:00:00,Chandra,765.698,1384629084.2,12.506,0.7927,28511.35,Noise
OBS000294,2015-01-13 05:00:00,JWST,445.766,1390139514.89,12.516,1.0697,338755.74,Noise
OBS000295,2015-01-13 06:00:00,Keck,420.095,1355492736.26,6.409,0.8172,1694573.55,Noise
OBS000296,2015-01-13 07:00:00,Keck,552.081,1378186800.51,12.504,1.1272,825879.4,Signal
OBS000297,2015-01-13 08:00:00,Chandra,530.223,1385150608.79,6.27,0.9741,964087.95,Noise
OBS000298,2015-01-13 09:00:00,Keck,331.425,1401483323.53,17.934,0.7821,1141767.55,Noise
OBS000299,2015-01-13 10:00:00,JWST,634.721,1381092346.41,25.639,0.6116,348580.54,Signal
OBS000300,2015-01-13 11:00:00,HST,488.697,1389730960.26,14.42,0.6541,1203645.09,Noise
OBS000301,2015-01-13 12:00:00,JWST,366.688,1375493386.37,8.825,0.3588,790192.26,Noise
OBS000302,2015-01-13 13:00:00,Chandra,642.654,1403422277.97,0.668,0.7199,1146851.39,Signal
OBS000303,2015-01-13 14:00:00,HST,575.081,1408514291.89,3.578,0.8438,710974.54,Noise
OBS000304,2015-01-13 15:00:00,Chandra,348.255,1408047306.97,19.774,1.3146,213441.97,Noise
OBS000305,2015-01-13 16:00:00,Keck,713.262,1400247222.64,6.854,0.9585,786313.73,Noise
OBS000306,2015-01-13 17:00:00,HST,579.056,1369178540.07,10.146,0.5405,1320388.81,Noise
OBS000307,2015-01-13 18:00:00,JWST,498.776,1387600926.72,15.277,0.3682,1197030.04,Signal
OBS000308,2015-01-13 19:00:00,Keck,690.826,1391853866.55,19.411,0.738,1015465.43,Noise
OBS000309,2015-01-13 20:00:00,JWST,519.116,1391934093.74,11.002,1.0435,1449065.93,Noise
OBS000310,2015-01-13 21:00:00,HST,496.63,1401499624.36,9.977,0.7338,898202.99,Noise
OBS000311,2015-01-13 22:00:00,VLT,420.764,1428510827.45,12.358,0.9626,1028138.16,Noise
OBS000312,2015-01-13 23:00:00,VLT,569.822,1416241924.25,8.862,0.7457,760116.56,Noise
OBS000313,2015-01-14 00:00:00,HST,557.192,1380249644.4,9.131,1.0151,1478308.99,Signal
OBS000314,2015-01-14 01:00:00,JWST,501.762,1413568057.51,14.059,0.3208,1145764.27,Noise
OBS000315,2015-01-14 02:00:00,JWST,405.202,1412806047.35,12.926,1.2813,721520.94,Signal
OBS000316,2015-01-14 03:00:00,VLT,515.592,1383878650.54,22.658,0.4663,255485.13,Noise
OBS000317,2015-01-14 04:00:00,VLT,491.624,1416977318.45,14.194,1.0381,1552480.64,Noise
OBS000318,2015-01-14 05:00:00,VLT,339.983,1396792467.28,17.756,0.7183,627967.47,Noise
OBS000319,2015-01-14 06:00:00,Chandra,323.383,1371800930.2,6.644,0.7653,1036032.18,Noise
OBS000320,2015-01-14 07:00:00,VLT,567.818,1409104054.49,14.626,0.7277,2176299.84,Noise
OBS000321,2015-01-14 08:00:00,JWST,187.773,1404339236.47,8.385,0.8767,1400754.77,Signal
OBS000322,2015-01-14 09:00:00,HST,524.649,1395446447.42,13.977,0.9373,1805574.79,Noise
OBS000323,2015-01-14 10:00:00,VLT,442.63,1399250938.3,15.443,1.1175,730937.59,Noise
OBS000324,2015-01-14 11:00:00,Chandra,656.99,1385618290.42,12.249,1.2224,1535488.2,Signal
OBS000325,2015-01-14 12:00:00,Chandra,440.784,1412202610.08,24.037,0.8995,1013334.5,Signal
OBS000326,2015-01-14 13:00:00,JWST,579.138,1399130987.31,19.14,1.3141,1183008.46,Signal
OBS000327,2015-01-14 14:00:00,JWST,452.37,1403328976.88,17.886,0.8279,2010420.86,Signal
OBS000328,2015-01-14 15:00:00,HST,513.65,1407142838.49,15.821,1.1232,860677.09,Noise
OBS000329,2015-01-14 16:00:00,HST,588.42,1376908287.71,20.817,0.9286,1009627.23,Signal
OBS000330,2015-01-14 17:00:00,Keck,444.493,1382114339.56,4.815,0.6352,548392.67,Noise
OBS000331,2015-01-14 18:00:00,Keck,619.587,1355801110.81,18.851,0.8544,1444234.28,Signal
OBS000332,2015-01-14 19:00:00,JWST,380.756,1411294845.17,7.044,0.951,719686.55,Noise
OBS000333,2015-01-14 20:00:00,JWST,535.351,1375755799.53,9.178,0.7903,1511355.21,Noise
OBS000334,2015-01-14 21:00:00,Chandra,610.717,1402651394.2,14.807,0.9239,175043.38,Signal
OBS000335,2015-01-14 22:00:00,Keck,579.204,1407419764.5,18.166,1.0596,1274319.04,Signal
OBS000336,2015-01-14 23:00:00,Chandra,729.973,1412047056.78,6.232,0.793,678153.35,Signal
OBS000337,2015-01-15 00:00:00,Chandra,408.387,1375919661.72,9.437,0.0832,1365258.82,Signal
OBS000338,2015-01-15 01:00:00,JWST,334.502,1398696767.64,12.488,1.3035,993220.41,Noise
OBS000339,2015-01-15 02:00:00,JWST,380.68,1433405608.42,11.068,0.7107,732330.54,Noise
OBS000340,2015-01-15 03:00:00,Chandra,579.253,1434286293.6,16.27,0.553,806720.19,Noise
OBS000341,2015-01-15 04:00:00,VLT,559.751,1419746461.88,29.18,0.4628,574805.85,Signal
OBS000342,2015-01-15 05:00:00,JWST,512.271,1406749862.78,14.097,0.6991,1418893.88,Noise
OBS000343,2015-01-15 06:00:00,VLT,365.245,1379897872.22,8.324,0.6312,475681.33,Noise
OBS000344,2015-01-15 07:00:00,Keck,592.024,1414372432.51,5.517,0.5789,866460.68,Signal
OBS000345,2015-01-15 08:00:00,Chandra,353.035,1396839575.43,10.374,0.5954,1172619.79,Signal
OBS000346,2015-01-15 09:00:00,JWST,639.074,1411210565.51,7.299,0.9589,1806747.26,Noise
OBS000347,2015-01-15 10:00:00,Chandra,842.893,1387343130.9,14.338,1.4091,995350.7,Signal
OBS000348,2015-01-15 11:00:00,Chandra,543.974,1396541337.74,14.26,1.0462,878744.71,Signal
OBS000349,2015-01-15 12:00:00,HST,569.973,1403282947.2,9.684,1.1368,1136817.43,Signal
OBS000350,2015-01-15 13:00:00,HST,440.857,1404925561.83,21.925,0.6868,36732.11,Noise
OBS000351,2015-01-15 14:00:00,Keck,282.774,1409874454.29,8.323,0.8314,400677.15,Noise
OBS000352,2015-01-15 15:00:00,HST,427.674,1388416100.31,11.403,0.9279,812316.75,Signal
OBS000353,2015-01-15 16:00:00,JWST,368.853,1373134310.96,15.196,0.6021,643515.42,Noise
OBS000354,2015-01-15 17:00:00,Keck,326.359,1432495700.8,16.46,0.6723,199583.36,Noise
OBS000355,2015-01-15 18:00:00,Chandra,706.683,1449785083.38,18.388,1.0564,1428889.33,Signal
OBS000356,2015-01-15 19:00:00,Chandra,532.744,1408948414.22,14.142,1.1271,1129878.36,Noise
OBS000357,2015-01-15 20:00:00,HST,545.563,1373520158.11,17.255,0.8202,1070132.62,Signal
OBS000358,2015-01-15 21:00:00,Chandra,462.917,1384536097.66,8.674,0.4415,653004.42,Noise
OBS000359,2015-01-15 22:00:00,HST,479.255,1410182351.38,16.59,0.7113,1039696.48,Signal
OBS000360,2015-01-15 23:00:00,VLT,615.746,1426822312.23,16.524,0.3676,1257224.73,Signal
OBS000361,2015-01-16 00:00:00,Chandra,496.12,1375742187.31,19.564,0.8226,867551.97,Signal
OBS000362,2015-01-16 01:00:00,Chandra,563.683,1397513343.58,3.658,0.8766,1222286.12,Noise
OBS000363,2015-01-16 02:00:00,JWST,476.479,1403918641.29,7.464,0.7188,601969.76,Signal
OBS000364,2015-01-16 03:00:00,Chandra,458.942,1417291569.03,16.116,0.8725,1048742.66,Noise
OBS000365,2015-01-16 04:00:00,HST,331.17,1393127978.11,1.257,0.9251,1571249.14,Signal
OBS000366,2015-01-16 05:00:00,Keck,262.67,1368723706.17,14.46,0.8771,1616009.85,Signal
OBS000367,2015-01-16 06:00:00,Keck,468.613,1412423951.19,17.299,0.4395,1663794.4,Noise
OBS000368,2015-01-16 07:00:00,JWST,506.78,1422495919.3,9.118,0.724,1142784.21,Noise
OBS000369,2015-01-16 08:00:00,HST,345.664,1398348170.77,9.849,0.923,1015806.98,Signal
OBS000370,2015-01-16 09:00:00,VLT,495.863,1408104801.83,6.629,1.2736,775605.54,Signal
OBS000371,2015-01-16 10:00:00,JWST,506.45,1390510175.41,9.392,0.7184,96257.62,Noise
OBS000372,2015-01-16 11:00:00,VLT,241.279,1383084544.11,9.537,0.9653,327550.15,Noise
OBS000373,2015-01-16 12:00:00,Keck,390.185,1420528513.61,8.586,1.0634,915972.51,Noise
OBS000374,2015-01-16 13:00:00,JWST,548.872,1407749916.96,8.312,0.741,945855.78,Noise
OBS000375,2015-01-16 14:00:00,Chandra,546.447,1409807371.99,10.645,1.1445,1706111.51,Signal
OBS000376,2015-01-16 15:00:00,HST,361.559,1430042302.96,10.584,1.1607,1657399.56,Noise
OBS000377,2015-01-16 16:00:00,VLT,519.014,1378903153.31,21.371,1.2141,656756.93,Signal
OBS000378,2015-01-16 17:00:00,VLT,622.689,1388959474.64,10.029,0.9375,1409162.86,Noise
OBS000379,2015-01-16 18:00:00,JWST,593.249,1403158666.98,13.721,1.508,761465.57,Noise
OBS000380,2015-01-16 19:00:00,JWST,488.566,1388713735.24,9.116,0.6154,1341308.17,Noise
OBS000381,2015-01-16 20:00:00,HST,443.843,1415662730.71,9.052,1.4372,1403008.86,Noise
OBS000382,2015-01-16 21:00:00,Chandra,424.479,1396252015.58,3.478,1.0305,1621046.41,Noise
OBS000383,2015-01-16 22:00:00,Chandra,556.138,1380149343.85,4.143,1.2021,753678.32,Signal
OBS000384,2015-01-16 23:00:00,JWST,523.412,1401315433.5,5.965,0.704,1507151.84,Signal
OBS000385,2015-01-17 00:00:00,HST,575.528,1403406775.42,12.918,1.0533,63592.98,Signal
OBS000386,2015-01-17 01:00:00,HST,515.825,1418693641.26,17.381,1.2281,1648107.84,Signal
OBS000387,2015-01-17 02:00:00,HST,598.252,1407862818.06,3.067,0.4738,987491.64,Noise
OBS000388,2015-01-17 03:00:00,Chandra,511.351,1409222927.83,9.255,0.751,998136.0,Noise
OBS000389,2015-01-17 04:00:00,Chandra,594.163,1406405833.68,5.166,0.1576,18718.25,Noise
OBS000390,2015-01-17 05:00:00,HST,604.499,1396235549.57,10.679,0.7465,805667.06,Signal
OBS000391,2015-01-17 06:00:00,VLT,403.457,1385675617.7,17.379,0.5552,1677739.7,Signal
OBS000392,2015-01-17 07:00:00,HST,283.023,1405776767.03,9.766,0.7347,786649.05,Signal
OBS000393,2015-01-17 08:00:00,JWST,685.219,1393337504.68,11.762,1.6771,1356731.38,Noise
OBS000394,2015-01-17 09:00:00,Keck,530.799,1433796452.41,19.276,1.3153,1017277.56,Signal
OBS000395,2015-01-17 10:00:00,VLT,294.262,1426843645.9,14.29,0.3682,1531334.57,Signal
OBS000396,2015-01-17 11:00:00,Chandra,414.342,1412656782.65,8.2,0.9667,1095750.48,Signal
OBS000397,2015-01-17 12:00:00,HST,592.625,1407569338.79,12.795,1.0397,534094.23,Noise
OBS000398,2015-01-17 13:00:00,HST,466.439,1398240818.98,7.862,0.6986,1028225.34,Signal
OBS000399,2015-01-17 14:00:00,JWST,438.553,1374777525.37,14.102,0.8535,1800608.45,Noise
OBS000400,2015-01-17 15:00:00,JWST,668.106,1395676555.53,14.577,0.8828,1248822.54,Signal
OBS000401,2015-01-17 16:00:00,Chandra,374.326,1402028000.67,5.164,0.396,941776.85,Signal
OBS000402,2015-01-17 17:00:00,VLT,404.222,1404589129.49,12.876,0.4906,2127871.91,Noise
OBS000403,2015-01-17 18:00:00,JWST,525.366,1409390727.34,11.412,0.8517,1579607.85,Noise
OBS000404,2015-01-17 19:00:00,Chandra,546.855,1418426603.96,14.723,0.8298,1408366.96,Noise
OBS000405,2015-01-17 20:00:00,Keck,559.561,1386156918.57,16.157,0.5874,1158671.23,Signal
OBS000406,2015-01-17 21:00:00,Keck,609.349,1386338487.86,14.387,0.5617,1365136.92,Noise
OBS000407,2015-01-17 22:00:00,Keck,523.829,1429017133.59,10.484,0.7731,1381366.04,Noise
OBS000408,2015-01-17 23:00:00,HST,558.726,1415419631.78,16.667,1.0658,91407.67,Noise
OBS000409,2015-01-18 00:00:00,Chandra,468.895,1392184581.16,7.635,0.7771,1197468.11,Signal
OBS000410,2015-01-18 01:00:00,HST,507.524,1397855776.62,5.397,1.2868,919597.07,Noise
OBS000411,2015-01-18 02:00:00,HST,512.904,1397945721.07,3.976,0.5913,750111.86,Noise
OBS000412,2015-01-18 03:00:00,JWST,525.812,1400631482.45,11.649,0.8579,902281.36,Noise
OBS000413,2015-01-18 04:00:00,JWST,592.705,1409453661.84,7.892,0.6937,222075.66,Noise
OBS000414,2015-01-18 05:00:00,HST,566.617,1450699854.92,13.989,0.9764,97694.95,Signal
OBS000415,2015-01-18 06:00:00,HST,505.306,1403795131.22,2.144,0.5655,1623251.21,Signal
OBS000416,2015-01-18 07:00:00,VLT,402.905,1413251963.01,8.764,1.3782,1231078.91,Signal
OBS000417,2015-01-18 08:00:00,Chandra,508.121,1366270465.88,14.351,0.2928,206506.06,Signal
OBS000418,2015-01-18 09:00:00,HST,496.638,1390302000.14,6.851,1.3146,711807.73,Noise
OBS000419,2015-01-18 10:00:00,JWST,523.182,1424576300.05,14.046,0.827,1440275.87,Signal
OBS000420,2015-01-18 11:00:00,Keck,764.783,1408046307.83,9.215,0.9657,859992.81,Signal
OBS000421,2015-01-18 12:00:00,Chandra,437.147,1312217708.3,11.836,1.2004,1622502.48,Signal
OBS000422,2015-01-18 13:00:00,VLT,550.675,1413480464.05,14.976,1.0573,1524875.9,Signal
OBS000423,2015-01-18 14:00:00,VLT,628.215,1438363287.89,16.764,0.581,321644.4,Noise
OBS000424,2015-01-18 15:00:00,Keck,511.76,1360081848.28,12.462,0.98,928337.95,Signal
OBS000425,2015-01-18 16:00:00,Keck,780.541,1430387753.51,7.93,1.3602,775955.29,Noise
OBS000426,2015-01-18 17:00:00,HST,454.635,1344560887.39,9.71,0.5338,305380.85,Noise
OBS000427,2015-01-18 18:00:00,Chandra,538.891,1418759978.9,15.185,1.4355,272862.84,Noise
OBS000428,2015-01-18 19:00:00,Chandra,404.143,1399827027.48,6.894,0.9157,596989.23,Noise
OBS000429,2015-01-18 20:00:00,HST,457.817,1353000575.7,11.11,0.67,679537.3,Noise
OBS000430,2015-01-18 21:00:00,VLT,529.872,1408922756.54,10.071,0.532,1141614.89,Noise
OBS000431,2015-01-18 22:00:00,HST,601.556,1423016794.98,11.483,0.733,1522106.74,Signal
OBS000432,2015-01-18 23:00:00,VLT,538.291,1407277740.08,6.954,0.2134,1256822.48,Noise
OBS000433,2015-01-19 00:00:00,Chandra,651.094,1411696552.74,2.74,0.6754,1375186.12,Noise
OBS000434,2015-01-19 01:00:00,HST,488.604,1391766477.75,14.604,0.7211,866691.09,Signal
OBS000435,2015-01-19 02:00:00,Keck,460.14,1362772204.9,16.821,0.4777,1301500.1,Signal
OBS000436,2015-01-19 03:00:00,HST,824.478,1413837280.45,3.039,1.0244,925812.51,Noise
OBS000437,2015-01-19 04:00:00,Keck,547.309,1434995078.39,13.845,0.7344,779263.81,Signal
OBS000438,2015-01-19 05:00:00,Chandra,413.662,1422591617.08,17.416,0.6093,1948550.47,Signal
OBS000439,2015-01-19 06:00:00,HST,416.688,1360242483.41,14.98,0.7024,165237.98,Signal
OBS000440,2015-01-19 07:00:00,JWST,386.878,1369702111.86,9.917,0.9065,63347.85,Noise
OBS000441,2015-01-19 08:00:00,Chandra,612.388,1383080645.16,7.283,0.822,1191349.88,Signal
OBS000442,2015-01-19 09:00:00,JWST,456.275,1368140490.97,12.405,0.5897,867508.83,Noise
OBS000443,2015-01-19 10:00:00,HST,515.283,1400883798.39,13.239,0.8377,281507.82,Signal
OBS000444,2015-01-19 11:00:00,Keck,492.379,1407868316.1,12.479,0.7848,472694.52,Noise
OBS000445,2015-01-19 12:00:00,Keck,587.779,1371394934.34,11.099,0.4582,537797.1,Noise
OBS000446,2015-01-19 13:00:00,VLT,398.391,1415542569.19,6.587,0.7134,1446168.27,Noise
OBS000447,2015-01-19 14:00:00,JWST,370.931,1412022078.88,14.113,0.9738,1606205.22,Noise
OBS000448,2015-01-19 15:00:00,Chandra,526.916,1389036817.5,14.354,0.9716,1819781.28,Signal
OBS000449,2015-01-19 16:00:00,Keck,572.115,1396549560.28,13.004,0.731,205494.39,Noise
OBS000450,2015-01-19 17:00:00,JWST,539.904,1361003976.49,12.555,1.003,316438.23,Signal
OBS000451,2015-01-19 18:00:00,Chandra,402.866,1393354756.87,20.396,0.506,282186.76,Signal
OBS000452,2015-01-19 19:00:00,Chandra,581.298,1400147699.48,8.878,0.5153,1644428.5,Signal
OBS000453,2015-01-19 20:00:00,Keck,410.737,1403374951.9,18.407,0.7246,1208612.23,Noise
OBS000454,2015-01-19 21:00:00,HST,437.415,1407577538.24,8.33,1.2493,1040099.61,Noise
OBS000455,2015-01-19 22:00:00,Keck,386.726,1404884834.86,17.545,0.849,1114814.35,Signal
OBS000456,2015-01-19 23:00:00,Keck,656.139,1394713126.05,18.167,0.7174,971610.86,Noise
OBS000457,2015-01-20 00:00:00,HST,576.011,1405723898.85,10.535,1.2632,439428.98,Signal
OBS000458,2015-01-20 01:00:00,VLT,572.599,1420040639.87,20.305,0.7139,1256586.39,Signal
OBS000459,2015-01-20 02:00:00,Chandra,649.665,1398090038.53,14.345,1.4704,906930.75,Signal
OBS000460,2015-01-20 03:00:00,HST,837.518,1406351897.82,7.614,0.6466,399839.24,Noise
OBS000461,2015-01-20 04:00:00,VLT,294.893,1396276578.75,10.129,0.4965,1287142.72,Noise
OBS000462,2015-01-20 05:00:00,HST,411.395,1387064821.67,17.664,0.7501,787106.18,Signal
OBS000463,2015-01-20 06:00:00,VLT,426.059,1410457593.34,16.615,0.7253,1113741.74,Signal
OBS000464,2015-01-20 07:00:00,Keck,397.902,1388895481.12,6.71,0.5577,937510.42,Noise
OBS000465,2015-01-20 08:00:00,HST,370.69,1407722938.02,11.304,1.5806,1445689.39,Noise
OBS000466,2015-01-20 09:00:00,Chandra,464.042,1400565107.43,13.018,0.8956,1110081.49,Signal
OBS000467,2015-01-20 10:00:00,HST,354.008,1393921306.47,9.462,0.9393,558149.91,Noise
OBS000468,2015-01-20 11:00:00,Keck,540.205,1393437143.36,23.789,0.6614,1161001.61,Signal
OBS000469,2015-01-20 12:00:00,HST,506.204,1389837580.15,13.168,0.6267,1177344.36,Noise
OBS000470,2015-01-20 13:00:00,Chandra,557.723,1367083976.56,11.691,1.1077,1255666.49,Signal
OBS000471,2015-01-20 14:00:00,VLT,560.927,1407657901.9,17.954,0.2972,1517937.13,Noise
OBS000472,2015-01-20 15:00:00,Chandra,572.361,1404630936.51,10.174,0.4571,692008.61,Noise
OBS000473,2015-01-20 16:00:00,Keck,455.191,1416993405.05,17.037,0.7258,1333967.83,Signal
OBS000474,2015-01-20 17:00:00,Keck,754.537,1389370861.95,3.661,1.2053,137591.38,Noise
OBS000475,2015-01-20 18:00:00,VLT,528.132,1437907672.51,9.732,0.6876,940007.59,Noise
OBS000476,2015-01-20 19:00:00,VLT,276.502,1392405281.04,17.245,0.9248,862670.06,Noise
OBS000477,2015-01-20 20:00:00,Chandra,379.715,1382497807.16,19.851,0.8083,1723922.61,Noise
OBS000478,2015-01-20 21:00:00,HST,291.14,1380126301.6,8.134,1.1889,921832.29,Signal
OBS000479,2015-01-20 22:00:00,VLT,502.08,1365321551.94,7.551,0.3246,1303994.39,Noise
OBS000480,2015-01-20 23:00:00,HST,485.383,1430652557.85,14.837,1.0208,119110.69,Signal
OBS000481,2015-01-21 00:00:00,JWST,443.789,1427421347.82,8.885,0.7403,824121.02,Noise
OBS000482,2015-01-21 01:00:00,Chandra,741.311,1412014903.26,10.657,1.0775,576820.07,Signal
OBS000483,2015-01-21 02:00:00,JWST,565.878,1382078223.84,16.382,0.5542,2237755.56,Signal
OBS000484,2015-01-21 03:00:00,VLT,587.132,1436225353.63,9.279,0.8073,666601.62,Signal
OBS000485,2015-01-21 04:00:00,Keck,388.271,1392965616.77,2.173,0.7692,1036639.54,Noise
OBS000486,2015-01-21 05:00:00,JWST,380.103,1394619483.38,5.495,0.4993,1063287.9,Noise
OBS000487,2015-01-21 06:00:00,JWST,504.417,1428745181.61,12.05,0.4159,205260.85,Noise
OBS000488,2015-01-21 07:00:00,Keck,520.761,1413178211.69,2.683,0.6259,736982.29,Signal
OBS000489,2015-01-21 08:00:00,VLT,277.243,1444022062.78,10.514,0.839,1202383.26,Signal
OBS000490,2015-01-21 09:00:00,VLT,478.363,1404974445.21,5.04,0.5729,1042861.14,Noise
OBS000491,2015-01-21 10:00:00,Chandra,501.689,1392059384.01,20.2,0.701,150205.49,Signal
OBS000492,2015-01-21 11:00:00,Chandra,474.182,1387763902.33,22.826,0.2343,716504.28,Noise
OBS000493,2015-01-21 12:00:00,VLT,402.393,1363060076.46,6.709,0.6888,1510410.83,Noise
OBS000494,2015-01-21 13:00:00,VLT,435.256,1394428084.54,13.284,1.1071,1294111.46,Noise
OBS000495,2015-01-21 14:00:00,JWST,478.777,1422891866.78,7.198,1.0116,1609016.68,Noise
OBS000496,2015-01-21 15:00:00,Keck,510.896,1411976683.45,10.453,0.7739,507176.33,Noise
OBS000497,2015-01-21 16:00:00,HST,572.575,1400406160.13,21.017,0.8731,1640464.77,Noise
OBS000498,2015-01-21 17:00:00,JWST,629.703,1380101311.12,9.667,0.5515,977796.98,Noise
OBS000499,2015-01-21 18:00:00,Chandra,464.678,1404537460.36,10.57,1.2873,1796111.25,Noise
OBS000500,2015-01-21 19:00:00,Keck,445.261,1420256274.1,7.287,1.4203,1001652.22,Signal
OBS000501,2015-01-21 20:00:00,HST,552.519,1408614385.13,17.731,0.8494,23737.75,Noise
OBS000502,2015-01-21 21:00:00,VLT,573.301,1403334703.39,4.316,1.5772,1424627.29,Signal
OBS000503,2015-01-21 22:00:00,Chandra,447.896,1384060846.93,9.786,0.5959,778243.16,Noise
OBS000504,2015-01-21 23:00:00,Chandra,594.847,1417343636.28,11.771,0.4247,811885.19,Noise
OBS000505,2015-01-22 00:00:00,JWST,617.55,1337361903.63,8.695,0.5871,273451.78,Noise
OBS000506,2015-01-22 01:00:00,Keck,655.002,1407656914.18,16.318,0.7342,1811099.75,Signal
OBS000507,2015-01-22 02:00:00,Keck,713.399,1451406439.62,18.01,1.4936,739449.41,Noise
OBS000508,2015-01-22 03:00:00,JWST,396.03,1369832532.25,4.94,0.7157,1787517.89,Signal
OBS000509,2015-01-22 04:00:00,JWST,501.668,1395172610.91,22.467,0.5421,784378.42,Signal
OBS000510,2015-01-22 05:00:00,JWST,501.353,1399841780.2,4.884,0.5305,536127.4,Noise
OBS000511,2015-01-22 06:00:00,Chandra,488.231,1390748343.72,18.443,1.142,1659764.59,Signal
OBS000512,2015-01-22 07:00:00,VLT,422.088,1420727484.85,12.749,1.0992,963332.63,Signal
OBS000513,2015-01-22 08:00:00,Chandra,321.733,1409449020.29,9.481,0.6544,968214.0,Noise
OBS000514,2015-01-22 09:00:00,Chandra,511.122,1403046007.45,9.953,0.2373,359187.03,Noise
OBS000515,2015-01-22 10:00:00,Chandra,407.797,1415945451.22,11.832,0.4614,771188.32,Noise
OBS000516,2015-01-22 11:00:00,HST,510.319,1400335014.18,13.042,1.3164,1214347.91,Noise
